collection_date,collection_time,station_id,station_name,train_category,train_number,train_operator,train_to,departure_date,departure_time,arrival_date,arrival_time,departure_timestamp,arrival_timestamp,delay,platform,prognosis_departure,prognosis_arrival,prognosis_platform,capacity1st,capacity2nd,board_type,request_time,request_date
2025-04-06,17:43:16,8505000,Luzern,S,9,SBB,Lenzburg,2025-02-01,17:58:00,,,17:58:00,,,10,,,,,,arrival,18:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,S,4,ZB,Stans,2025-02-01,18:01:00,,,18:01:00,,,14,,,,,,arrival,18:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,IR,15,SBB,Lausanne,2025-02-01,18:01:00,,,18:01:00,,,4,,,,,,arrival,18:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-02-01,18:03:00,,,18:03:00,,,5,,,,,,arrival,18:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,RE,7,BLS-bls,Bern,2025-02-01,18:03:00,,,18:03:00,,,5,,,,,,arrival,18:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,IC,21,SBB,Basel SBB,2025-02-01,18:05:00,,,18:05:00,,,,,,,,,arrival,18:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,S,1,SBB,Baar,2025-02-01,18:07:00,,,18:07:00,,,,,,,,,arrival,18:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,S,1,SBB,Sursee,2025-02-01,18:15:00,,,18:15:00,,,,,,,,,arrival,18:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,S,5,ZB,Giswil,2025-02-01,18:16:00,,,18:16:00,,,14,,,,,,arrival,18:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-02-01,18:19:00,,,18:19:00,,,12,,,,,,arrival,18:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,S,9,SBB,Lenzburg,2025-02-01,18:58:00,,,18:58:00,,,10,,,,,,arrival,19:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,S,4,ZB,Stans,2025-02-01,19:01:00,,,19:01:00,,,14,,,,,,arrival,19:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,IR,15,SBB,Lausanne,2025-02-01,19:01:00,,,19:01:00,,,4,,,,,,arrival,19:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-02-01,19:03:00,,,19:03:00,,,5,,,,,,arrival,19:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,RE,7,BLS-bls,Bern,2025-02-01,19:03:00,,,19:03:00,,,5,,,,,,arrival,19:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,IR,26,SOB-sob,Basel SBB,2025-02-01,19:05:00,,,19:05:00,,,,,,,,,arrival,19:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,S,1,SBB,Baar,2025-02-01,19:07:00,,,19:07:00,,,,,,,,,arrival,19:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,S,1,SBB,Sursee,2025-02-01,19:15:00,,,19:15:00,,,,,,,,,arrival,19:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,S,5,ZB,Giswil,2025-02-01,19:16:00,,,19:16:00,,,14,,,,,,arrival,19:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,IR,VAE,SOB-sob,St. Gallen,2025-02-01,19:21:00,,,19:21:00,,,2,,,,,,arrival,19:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,S,9,SBB,Lenzburg,2025-02-01,19:58:00,,,19:58:00,,,9,,,,,,arrival,20:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,S,4,ZB,Stans,2025-02-01,20:01:00,,,20:01:00,,,14,,,,,,arrival,20:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,IR,15,SBB,Lausanne,2025-02-01,20:01:00,,,20:01:00,,,5,,,,,,arrival,20:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-02-01,20:03:00,,,20:03:00,,,4,,,,,,arrival,20:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,RE,7,BLS-bls,Bern,2025-02-01,20:03:00,,,20:03:00,,,4,,,,,,arrival,20:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,IC,21,SBB,Basel SBB,2025-02-01,20:05:00,,,20:05:00,,,,,,,,,arrival,20:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,S,1,SBB,Baar,2025-02-01,20:07:00,,,20:07:00,,,,,,,,,arrival,20:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,S,1,SBB,Sursee,2025-02-01,20:15:00,,,20:15:00,,,,,,,,,arrival,20:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,S,5,ZB,Giswil,2025-02-01,20:16:00,,,20:16:00,,,14,,,,,,arrival,20:00,2025-02-01
2025-04-06,17:43:16,8505000,Luzern,IR,VAE,SOB-sob,St. Gallen,2025-02-01,20:21:00,,,20:21:00,,,2,,,,,,arrival,20:00,2025-02-01
2025-04-06,17:43:17,8505000,Luzern,S,9,SBB,Lenzburg,2025-02-01,20:58:00,,,20:58:00,,,9,,,,,,arrival,21:00,2025-02-01
