collection_date,collection_time,station_id,station_name,train_category,train_number,train_operator,train_to,departure_date,departure_time,arrival_date,arrival_time,departure_timestamp,arrival_timestamp,delay,platform,prognosis_departure,prognosis_arrival,prognosis_platform,capacity1st,capacity2nd,board_type,request_time,request_date
2025-04-06,16:02:24,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-03,13:00:00,,,13:00:00,,,11,,,,,,arrival,13:00,2025-01-03
2025-04-06,16:02:24,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,13:02:00,,,13:02:00,,,,,,,,,arrival,13:00,2025-01-03
2025-04-06,16:02:24,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-03,13:02:00,,,13:02:00,,,,,,,,,arrival,13:00,2025-01-03
2025-04-06,16:02:25,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-03,14:00:00,,,14:00:00,,,,,,,,,arrival,14:00,2025-01-03
2025-04-06,16:02:25,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,14:02:00,,,14:02:00,,,,,,,,,arrival,14:00,2025-01-03
2025-04-06,16:02:25,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-03,14:02:00,,,14:02:00,,,,,,,,,arrival,14:00,2025-01-03
2025-04-06,16:02:25,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-03,15:00:00,,,15:00:00,,,5,,,,,,arrival,15:00,2025-01-03
2025-04-06,16:02:25,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,15:02:00,,,15:02:00,,,,,,,,,arrival,15:00,2025-01-03
2025-04-06,16:02:25,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-03,15:02:00,,,15:02:00,,,,,,,,,arrival,15:00,2025-01-03
2025-04-06,16:02:25,8503000,Zürich HB,ICE,000073,SBB,Basel Bad Bf,2025-01-03,16:00:00,,,16:00:00,,,13,,,,,,arrival,16:00,2025-01-03
2025-04-06,16:02:25,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,16:02:00,,,16:02:00,,,,,,,,,arrival,16:00,2025-01-03
2025-04-06,16:02:25,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-03,16:02:00,,,16:02:00,,,,,,,,,arrival,16:00,2025-01-03
2025-04-06,16:02:25,8503000,Zürich HB,EC,000009,SBB,Basel Bad Bf,2025-01-03,17:00:00,,,17:00:00,,,14,,,,,,arrival,17:00,2025-01-03
2025-04-06,16:02:25,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,17:02:00,,,17:02:00,,,,,,,,,arrival,17:00,2025-01-03
2025-04-06,16:02:25,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-03,17:02:00,,,17:02:00,,,,,,,,,arrival,17:00,2025-01-03
2025-04-06,16:02:26,8503000,Zürich HB,ICE,000075,SBB,Basel Bad Bf,2025-01-03,18:00:00,,,18:00:00,,,10,,,,,,arrival,18:00,2025-01-03
2025-04-06,16:02:26,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,18:02:00,,,18:02:00,,,,,,,,,arrival,18:00,2025-01-03
2025-04-06,16:02:26,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-03,18:02:00,,,18:02:00,,,,,,,,,arrival,18:00,2025-01-03
2025-04-06,16:02:26,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-03,19:00:00,,,19:00:00,,,10,,,,,,arrival,19:00,2025-01-03
2025-04-06,16:02:26,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,19:02:00,,,19:02:00,,,,,,,,,arrival,19:00,2025-01-03
2025-04-06,16:02:26,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-03,19:02:00,,,19:02:00,,,,,,,,,arrival,19:00,2025-01-03
2025-04-06,16:02:26,8503000,Zürich HB,ICE,000077,SBB,Basel Bad Bf,2025-01-03,20:00:00,,,20:00:00,,,9,,,,,,arrival,20:00,2025-01-03
2025-04-06,16:02:26,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,20:02:00,,,20:02:00,,,,,,,,,arrival,20:00,2025-01-03
2025-04-06,16:02:26,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-03,20:02:00,,,20:02:00,,,,,,,,,arrival,20:00,2025-01-03
2025-04-06,16:02:27,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-03,21:00:00,,,21:00:00,,,16,,,,,,arrival,21:00,2025-01-03
2025-04-06,16:02:27,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,21:02:00,,,21:02:00,,,,,,,,,arrival,21:00,2025-01-03
